 6 YOP      TRTO     RRE      B991     R1,R2
 6 YOP      TRTR     SS       D0       D1(L,B1),D2(B2)
 6 YOP      TRTT     RRE      B990     R1,R2
 6 YOP      TS       SI       93       D1(B1)
 6 YOP      TSCH     S        B235     D2(B2)
 6 YOP      UNPK     SS       F3       D1(L1,B1),D2(L2,B2)
 6 YOP      UNPKA    SS       EA       D1(L,B1),D2(B2)
 6 YOP      UNPKU    SS       E2       D1(L,B1),D2(B2)
 6 YOP      UPT      E        0102
 6 YOP      USING    HLASM
 6 YOP      WXTRN    HLASM
 6 YOP      X        RX       57       R1,D2(X2,B2)
 6 YOP      XATTR    HLASM
 6 YOP      XC       SS       D7       D1(L,B1),D2(B2)
 6 YOP      XG       RXY      E382     R1,D2(X2,B2)
 6 YOP      XGR      RRE      B982     R1,R2
 6 YOP      XI       SI       97       D1(B1),I2
 6 YOP      XIY      SIY      EB57     D1(B1),I2
 6 YOP      XR       RR       17       R1,R2
 6 YOP      XSCH     S        B276
 6 YOP      XY       RXY      E357     R1,D2(X2,B2)
 6 YOP      ZAP      SS       F8       D1(L1,B1),D2(L2,B2)
 7 ZS3      A        RX       5A       R1,D2(X2,B2)
 7 ZS3      ACONTROL HLASM
 7 ZS3      ACTR     HLASM
 7 ZS3      AD       RX       6A       R1,D2(X2,B2)
 7 ZS3      ADATA    HLASM
 7 ZS3      ADB      RXE      ED1A     R1,D2(X2,B2)
 7 ZS3      ADBR     RRE      B31A     R1,R2
 7 ZS3      ADR      RR       2A       R1,R2
 7 ZS3      ADTR     RRF      B3D2     R1,R2,R3
 7 ZS3      AE       RX       7A       R1,D2(X2,B2)
 7 ZS3      AEB      RXE      ED0A     R1,D2(X2,B2)
 7 ZS3      AEBR     RRE      B30A     R1,R2
 7 ZS3      AEJECT   HLASM
 7 ZS3      AER      RR       3A       R1,R2
 7 ZS3      AFI      RIL      C2.9     R1,I2
 7 ZS3      AG       RXY      E308     R1,D2(X2,B2)
 7 ZS3      AGF      RXY      E318     R1,D2(X2,B2)
 7 ZS3      AGFI     RIL      C2.8     R1,I2
 7 ZS3      AGFR     RRE      B918     R1,R2
 7 ZS3      AGHI     RI       A7.B     R1,I2
 7 ZS3      AGO      HLASM
 7 ZS3      AGOB     HLASM
 7 ZS3      AGR      RRE      B908     R1,R2
 7 ZS3      AH       RX       4A       R1,D2(X2,B2)
 7 ZS3      AHI      RI       A7.A     R1,I2
 7 ZS3      AHY      RXY      E37A     R1,D2(X2,B2)
 7 ZS3      AIF      HLASM
 7 ZS3      AIFB     HLASM
 7 ZS3      AINSERT  HLASM
 7 ZS3      AL       RX       5E       R1,D2(X2,B2)
 7 ZS3      ALC      RXY      E398     R1,D2(X2,B2)
 7 ZS3      ALCG     RXY      E388     R1,D2(X2,B2)
 7 ZS3      ALCGR    RRE      B988     R1,R2
 7 ZS3      ALCR     RRE      B998     R1,R2
 7 ZS3      ALFI     RIL      C2.B     R1,I2
 7 ZS3      ALG      RXY      E30A     R1,D2(X2,B2)
 7 ZS3      ALGF     RXY      E31A     R1,D2(X2,B2)
 7 ZS3      ALGFI    RIL      C2.A     R1,I2
 7 ZS3      ALGFR    RRE      B91A     R1,R2
 7 ZS3      ALGR     RRE      B90A     R1,R2
 7 ZS3      ALIAS    HLASM
 7 ZS3      ALR      RR       1E       R1,R2
 7 ZS3      ALY      RXY      E35E     R1,D2(X2,B2)
 7 ZS3      AMODE    HLASM
 7 ZS3      ANOP     HLASM
 7 ZS3      AP       SS       FA       D1(L1,B1),D2(L2,B2)
 7 ZS3      AR       RR       1A       R1,R2
 7 ZS3      AREAD    HLASM
 7 ZS3      ASPACE   HLASM
 7 ZS3      AU       RX       7E       R1,D2(X2,B2)
 7 ZS3      AUR      RR       3E       R1,R2
 7 ZS3      AW       RX       6E       R1,D2(X2,B2)
 7 ZS3      AWR      RR       2E       R1,R2
 7 ZS3      AXBR     RRE      B34A     R1,R2
 7 ZS3      AXR      RR       36       R1,R2
 7 ZS3      AXTR     RRF      B3DA     R1,R2,R3
 7 ZS3      AY       RXY      E35A     R1,D2(X2,B2)
 7 ZS3      B        RX       47F.     D2(X2,B2)
 7 ZS3      BAKR     RRE      B240     R1,R2
 7 ZS3      BAL      RX       45       R1,D2(X2,B2)
 7 ZS3      BALR     RR       05       R1,R2
 7 ZS3      BAS      RX       4D       R1,D2(X2,B2)
 7 ZS3      BASR     RR       0D       R1,R2
 7 ZS3      BASSM    RR       0C       R1,R2
 7 ZS3      BC       RX       47       M1,D2(X2,B2)
 7 ZS3      BCR      RR       07       M1,R2
 7 ZS3      BCT      RX       46       R1,D2(X2,B2)
 7 ZS3      BCTG     RXY      E346     R1,D2(X2,B2)
 7 ZS3      BCTGR    RRE      B946     R1,R2
 7 ZS3      BCTR     RR       06       R1,R2
 7 ZS3      BE       RX       478.     D2(X2,B2)
 7 ZS3      BER      RR       078.     R2
 7 ZS3      BH       RX       472.     D2(X2,B2)
 7 ZS3      BHR      RR       072.     R2
 7 ZS3      BL       RX       474.     D2(X2,B2)
 7 ZS3      BLR      RR       074.     R2
 7 ZS3      BM       RX       474.     D2(X2,B2)
 7 ZS3      BMR      RR       074.     R2
 7 ZS3      BNE      RX       477.     D2(X2,B2)
 7 ZS3      BNER     RR       077.     R2
 7 ZS3      BNH      RX       47D.     D2(X2,B2)
 7 ZS3      BNHR     RR       07D.     R2
 7 ZS3      BNL      RX       47B.     D2(X2,B2)
 7 ZS3      BNLR     RR       07B.     R2
 7 ZS3      BNM      RX       47B.     D2(X2,B2)
 7 ZS3      BNMR     RR       07B.     R2
 7 ZS3      BNO      RX       47E.     D2(X2,B2)
 7 ZS3      BNOR     RR       07E.     R2
 7 ZS3      BNP      RX       47D.     D2(X2,B2)
 7 ZS3      BNPR     RR       07D.     R2
 7 ZS3      BNZ      RX       477.     D2(X2,B2)
 7 ZS3      BNZR     RR       077.     R2
 7 ZS3      BO       RX       471.     D2(X2,B2)
 7 ZS3      BOR      RR       071.     R2
 7 ZS3      BP       RX       472.     D2(X2,B2)
 7 ZS3      BPR      RR       072.     R2
 7 ZS3      BR       RR       07F.     R2
 7 ZS3      BRAS     RI       A7.5     R1,RI2
 7 ZS3      BRASL    RIL      C0.5     R1,RI2
 7 ZS3      BRC      RI       A7.4     M1,RI2
 7 ZS3      BRCL     RIL      C0.4     M1,RI2
 7 ZS3      BRCT     RI       A7.6     R1,RI2
 7 ZS3      BRCTG    RI       A7.7     R1,RI2
 7 ZS3      BRE      RI       A784     RI2
 7 ZS3      BREL     RIL      C084     RI2
 7 ZS3      BRH      RI       A724     RI2
 7 ZS3      BRHL     RIL      C024     RI2
 7 ZS3      BRL      RI       A744     RI2
 7 ZS3      BRLL     RIL      C044     RI2
 7 ZS3      BRM      RI       A744     RI2
 7 ZS3      BRML     RIL      C044     RI2
 7 ZS3      BRNE     RI       A774     RI2
 7 ZS3      BRNEL    RIL      C074     RI2
 7 ZS3      BRNH     RI       A7D4     RI2
 7 ZS3      BRNHL    RIL      C0D4     RI2
 7 ZS3      BRNL     RI       A7B4     RI2
 7 ZS3      BRNLL    RIL      C0B4     RI2
 7 ZS3      BRNM     RI       A7B4     RI2
 7 ZS3      BRNML    RIL      C0B4     RI2
 7 ZS3      BRNO     RI       A7E4     RI2
 7 ZS3      BRNOL    RIL      C0E4     RI2
 7 ZS3      BRNP     RI       A7D4     RI2
 7 ZS3      BRNPL    RIL      C0D4     RI2
 7 ZS3      BRNZ     RI       A774     RI2
 7 ZS3      BRNZL    RIL      C074     RI2
 7 ZS3      BRO      RI       A714     RI2
 7 ZS3      BROL     RIL      C014     RI2
 7 ZS3      BRP      RI       A724     RI2
 7 ZS3      BRPL     RIL      C024     RI2
 7 ZS3      BRU      RI       A7F4     RI2
 7 ZS3      BRUL     RIL      C0F4     RI2
 7 ZS3      BRXH     RSI      84       R1,R3,I2
 7 ZS3      BRXHG    RIE      EC44     R1,R3,RI2
 7 ZS3      BRXLE    RSI      85       R1,R3,I2
 7 ZS3      BRXLG    RIE      EC45     R1,R3,RI2
 7 ZS3      BRZ      RI       A784     RI2
 7 ZS3      BRZL     RIL      C084     RI2
 7 ZS3      BSA      RRE      B25A     R1,R2
 7 ZS3      BSG      RRE      B258     R1,R2
 7 ZS3      BSM      RR       0B       R1,R2
 7 ZS3      BXH      RS       86       R1,R3,D2(B2)
 7 ZS3      BXHG     RSY      EB44     R1,R3,D2(B2)
 7 ZS3      BXLE     RS       87       R1,R3,D2(B2)
 7 ZS3      BXLEG    RSY      EB45     R1,R3,D2(B2)
 7 ZS3      BZ       RX       478.     D2(X2,B2)
 7 ZS3      BZR      RR       078.     R2
 7 ZS3      C        RX       59       R1,D2(X2,B2)
 7 ZS3      CATTR    HLASM
 7 ZS3      CCW      HLASM
 7 ZS3      CCW0     HLASM
 7 ZS3      CCW1     HLASM
 7 ZS3      CD       RX       69       R1,D2(X2,B2)
 7 ZS3      CDB      RXE      ED19     R1,D2(X2,B2)
 7 ZS3      CDBR     RRE      B319     R1,R2
 7 ZS3      CDFBR    RRE      B395     R1,R2
 7 ZS3      CDFR     RRE      B3B5     R1,R2
 7 ZS3      CDGBR    RRE      B3A5     R1,R2
 7 ZS3      CDGR     RRE      B3C5     R1,R2
 7 ZS3      CDGTR    RRE      B3F1     R1,R2
 7 ZS3      CDR      RR       29       R1,R2
 7 ZS3      CDS      RS       BB       R1,R3,D2(B2)
 7 ZS3      CDSG     RSY      EB3E     R1,R3,D2(B2)
 7 ZS3      CDSTR    RRE      B3F3     R1,R2
 7 ZS3      CDSY     RSY      EB31     R1,R3,D2(B2)
 7 ZS3      CDTR     RRE      B3E4     R1,R2
 7 ZS3      CDUTR    RRE      B3F2     R1,R2
 7 ZS3      CE       RX       79       R1,D2(X2,B2)
 7 ZS3      CEB      RXE      ED09     R1,D2(X2,B2)
 7 ZS3      CEBR     RRE      B309     R1,R2
 7 ZS3      CEDTR    RRE      B3F4     R1,R2
 7 ZS3      CEFBR    RRE      B394     R1,R2
 7 ZS3      CEFR     RRE      B3B4     R1,R2
 7 ZS3      CEGBR    RRE      B3A4     R1,R2
 7 ZS3      CEGR     RRE      B3C4     R1,R2
 7 ZS3      CEJECT   HLASM
 7 ZS3      CER      RR       39       R1,R2
 7 ZS3      CEXTR    RRE      B3FC     R1,R2
 7 ZS3      CFC      S        B21A     D2(B2)
 7 ZS3      CFDBR    RRF      B399     R1,M3,R2
 7 ZS3      CFDR     RRF      B3B9     R1,M3,R2
 7 ZS3      CFEBR    RRF      B398     R1,M3,R2
 7 ZS3      CFER     RRF      B3B8     R1,M3,R2
 7 ZS3      CFI      RIL      C2.D     R1,I2
 7 ZS3      CFXBR    RRF      B39A     R1,M3,R2
 7 ZS3      CFXR     RRF      B3BA     R1,M3,R2
 7 ZS3      CG       RXY      E320     R1,D2(X2,B2)
 7 ZS3      CGDBR    RRF      B3A9     R1,M3,R2
 7 ZS3      CGDR     RRF      B3C9     R1,M3,R2
 7 ZS3      CGDTR    RRF      B3E1     R1,M3,R2
 7 ZS3      CGEBR    RRF      B3A8     R1,M3,R2
 7 ZS3      CGER     RRF      B3C8     R1,M3,R2
 7 ZS3      CGF      RXY      E330     R1,D2(X2,B2)
 7 ZS3      CGFI     RIL      C2.C     R1,I2
 7 ZS3      CGFR     RRE      B930     R1,R2
 7 ZS3      CGHI     RI       A7.F     R1,I2
 7 ZS3      CGR      RRE      B920     R1,R2
 7 ZS3      CGXBR    RRF      B3AA     R1,M3,R2
 7 ZS3      CGXR     RRF      B3CA     R1,M3,R2
 7 ZS3      CGXTR    RRF      B3E9     R1,M3,R2
 7 ZS3      CH       RX       49       R1,D2(X2,B2)
 7 ZS3      CHI      RI       A7.E     R1,I2
 7 ZS3      CHY      RXY      E379     R1,D2(X2,B2)
 7 ZS3      CKSM     RRE      B241     R1,R2
 7 ZS3      CL       RX       55       R1,D2(X2,B2)
 7 ZS3      CLC      SS       D5       D1(L,B1),D2(B2)
 7 ZS3      CLCL     RR       0F       R1,R2
 7 ZS3      CLCLE    RS       A9       R1,R3,D2(B2)
 7 ZS3      CLCLU    RSY      EB8F     R1,R3,D2(B2)
 7 ZS3      CLFI     RIL      C2.F     R1,I2
 7 ZS3      CLG      RXY      E321     R1,D2(X2,B2)
 7 ZS3      CLGF     RXY      E331     R1,D2(X2,B2)
 7 ZS3      CLGFI    RIL      C2.E     R1,I2
 7 ZS3      CLGFR    RRE      B931     R1,R2
 7 ZS3      CLGR     RRE      B921     R1,R2
 7 ZS3      CLI      SI       95       D1(B1),I2
 7 ZS3      CLIY     SIY      EB55     D1(B1),I2
 7 ZS3      CLM      RS       BD       R1,M3,D2(B2)
 7 ZS3      CLMH     RSY      EB20     R1,M3,D2(B2)
 7 ZS3      CLMY     RSY      EB21     R1,M3,D2(B2)
 7 ZS3      CLR      RR       15       R1,R2
 7 ZS3      CLST     RRE      B25D     R1,R2
 7 ZS3      CLY      RXY      E355     R1,D2(X2,B2)
 7 ZS3      CMPSC    RRE      B263     R1,R2
 7 ZS3      CNOP     HLASM
 7 ZS3      COM      HLASM
 7 ZS3      COPY     HLASM
 7 ZS3      CP       SS       F9       D1(L1,B1),D2(L2,B2)
 7 ZS3      CPSDR    RRF      B372     R1,R3,R2
 7 ZS3      CPYA     RRE      B24D     R1,R2
 7 ZS3      CR       RR       19       R1,R2
 7 ZS3      CS       RS       BA       R1,R3,D2(B2)
 7 ZS3      CSCH     S        B230
 7 ZS3      CSDTR    RRF      B3E3     R1,R2,M4
 7 ZS3      CSECT    HLASM
 7 ZS3      CSG      RSY      EB30     R1,R3,D2(B2)
 7 ZS3      CSP      RRE      B250     R1,R2
 7 ZS3      CSPG     RRE      B98A     R1,R2
 7 ZS3      CSST     SSF      C8.2     D1(B1),D2(B2),R3
 7 ZS3      CSXTR    RRF      B3EB     R1,R2,M4
 7 ZS3      CSY      RSY      EB14     R1,R3,D2(B2)
 7 ZS3      CUDTR    RRE      B3E2     R1,R2
 7 ZS3      CUSE     RRE      B257     R1,R2
 7 ZS3      CUTFU    RRF      B2A7     R1,R2<,M3>
 7 ZS3      CUUTF    RRF      B2A6     R1,R2<,M3>
 7 ZS3      CUXTR    RRE      B3EA     R1,R2
 7 ZS3      CU12     RRF      B2A7     R1,R2<,M3>
 7 ZS3      CU14     RRF      B9B0     R1,R2<,M3>
 7 ZS3      CU21     RRF      B2A6     R1,R2<,M3>
 7 ZS3      CU24     RRF      B9B1     R1,R2<,M3>
 7 ZS3      CU41     RRE      B9B2     R1,R2
 7 ZS3      CU42     RRE      B9B3     R1,R2
 7 ZS3      CVB      RX       4F       R1,D2(X2,B2)
 7 ZS3      CVBG     RXY      E30E     R1,D2(X2,B2)
 7 ZS3      CVBY     RXY      E306     R1,D2(X2,B2)
 7 ZS3      CVD      RX       4E       R1,D2(X2,B2)
 7 ZS3      CVDG     RXY      E32E     R1,D2(X2,B2)
 7 ZS3      CVDY     RXY      E326     R1,D2(X2,B2)
 7 ZS3      CXBR     RRE      B349     R1,R2
 7 ZS3      CXD      HLASM
 7 ZS3      CXFBR    RRE      B396     R1,R2
 7 ZS3      CXFR     RRE      B3B6     R1,R2
 7 ZS3      CXGBR    RRE      B3A6     R1,R2
 7 ZS3      CXGR     RRE      B3C6     R1,R2
 7 ZS3      CXGTR    RRE      B3F9     R1,R2
 7 ZS3      CXR      RRE      B369     R1,R2
 7 ZS3      CXSTR    RRE      B3FB     R1,R2
 7 ZS3      CXTR     RRE      B3EC     R1,R2
 7 ZS3      CXUTR    RRE      B3FA     R1,R2
 7 ZS3      CY       RXY      E359     R1,D2(X2,B2)
 7 ZS3      D        RX       5D       R1,D2(X2,B2)
 7 ZS3      DC       HLASM
 7 ZS3      DD       RX       6D       R1,D2(X2,B2)
 7 ZS3      DDB      RXE      ED1D     R1,D2(X2,B2)
 7 ZS3      DDBR     RRE      B31D     R1,R2
 7 ZS3      DDR      RR       2D       R1,R2
 7 ZS3      DDTR     RRF      B3D1     R1,R2,R3
 7 ZS3      DE       RX       7D       R1,D2(X2,B2)
 7 ZS3      DEB      RXE      ED0D     R1,D2(X2,B2)
 7 ZS3      DEBR     RRE      B30D     R1,R2
 7 ZS3      DER      RR       3D       R1,R2
 7 ZS3      DIDBR    RRF      B35B     R1,R3,R2,M4
 7 ZS3      DIEBR    RRF      B353     R1,R3,R2,M4
 7 ZS3      DL       RXY      E397     R1,D2(X2,B2)
 7 ZS3      DLG      RXY      E387     R1,D2(X2,B2)
 7 ZS3      DLGR     RRE      B987     R1,R2
 7 ZS3      DLR      RRE      B997     R1,R2
 7 ZS3      DP       SS       FD       D1(L1,B1),D2(L2,B2)
 7 ZS3      DR       RR       1D       R1,R2
 7 ZS3      DROP     HLASM
 7 ZS3      DS       HLASM
 7 ZS3      DSECT    HLASM
 7 ZS3      DSG      RXY      E30D     R1,D2(X2,B2)
 7 ZS3      DSGF     RXY      E31D     R1,D2(X2,B2)
 7 ZS3      DSGFR    RRE      B91D     R1,R2
 7 ZS3      DSGR     RRE      B90D     R1,R2
 7 ZS3      DXBR     RRE      B34D     R1,R2
 7 ZS3      DXD      HLASM
 7 ZS3      DXR      RRE      B22D     R1,R2
 7 ZS3      DXTR     RRF      B3D9     R1,R2,R3
 7 ZS3      EAR      RRE      B24F     R1,R2
 7 ZS3      ECTG     SSF      C8.1     D1(B1),D2(B2),R3
 7 ZS3      ED       SS       DE       D1(L,B1),D2(B2)
 7 ZS3      EDMK     SS       DF       D1(L,B1),D2(B2)
 7 ZS3      EEDTR    RRE      B3E5     R1,R2
 7 ZS3      EEXTR    RRE      B3ED     R1,R2
 7 ZS3      EFPC     RRE      B38C     R1
 7 ZS3      EJECT    HLASM
 7 ZS3      END      HLASM
 7 ZS3      ENTRY    HLASM
 7 ZS3      EPAIR    RRE      B99A     R1
 7 ZS3      EPAR     RRE      B226     R1
 7 ZS3      EPSW     RRE      B98D     R1,R2
 7 ZS3      EQU      HLASM
 7 ZS3      EREG     RRE      B249     R1,R2
 7 ZS3      EREGG    RRE      B90E     R1,R2
 7 ZS3      ESAIR    RRE      B99B     R1
 7 ZS3      ESAR     RRE      B227     R1
 7 ZS3      ESDTR    RRE      B3E7     R1,R2
 7 ZS3      ESEA     RRE      B99D     R1
 7 ZS3      ESTA     RRE      B24A     R1,R2
 7 ZS3      ESXTR    RRE      B3EF     R1,R2
 7 ZS3      EX       RX       44       R1,D2(X2,B2)
 7 ZS3      EXITCTL  HLASM
 7 ZS3      EXTRN    HLASM
 7 ZS3      FIDBR    RRF      B35F     R1,M3,R2
 7 ZS3      FIDR     RRE      B37F     R1,R2
 7 ZS3      FIDTR    RRF      B3D7     R1,M3,R2,M4
 7 ZS3      FIEBR    RRF      B357     R1,M3,R2
 7 ZS3      FIER     RRE      B377     R1,R2
 7 ZS3      FIXBR    RRF      B347     R1,M3,R2
 7 ZS3      FIXR     RRE      B367     R1,R2
 7 ZS3      FIXTR    RRF      B3DF     R1,M3,R2,M4
 7 ZS3      FLOGR    RRE      B983     R1,R2
 7 ZS3      GBLA     HLASM
 7 ZS3      GBLB     HLASM
 7 ZS3      GBLC     HLASM
 7 ZS3      HDR      RR       24       R1,R2
 7 ZS3      HER      RR       34       R1,R2
 7 ZS3      HSCH     S        B231
 7 ZS3      IAC      RRE      B224     R1
 7 ZS3      IC       RX       43       R1,D2(X2,B2)
 7 ZS3      ICM      RS       BF       R1,M3,D2(B2)
 7 ZS3      ICMH     RSY      EB80     R1,M3,D2(B2)
 7 ZS3      ICMY     RSY      EB81     R1,M3,D2(B2)
 7 ZS3      ICTL     HLASM
 7 ZS3      ICY      RXY      E373     R1,D2(X2,B2)
 7 ZS3      IDTE     RRF      B98E     R1,R3,R2
 7 ZS3      IEDTR    RRF      B3F6     R1,R3,R2
 7 ZS3      IEXTR    RRF      B3FE     R1,R3,R2
 7 ZS3      IIHF     RIL      C0.8     R1,I2
 7 ZS3      IIHH     RI       A5.0     R1,I2
 7 ZS3      IIHL     RI       A5.1     R1,I2
 7 ZS3      IILF     RIL      C0.9     R1,I2
 7 ZS3      IILH     RI       A5.2     R1,I2
 7 ZS3      IILL     RI       A5.3     R1,I2
 7 ZS3      IPK      S        B20B
 7 ZS3      IPM      RRE      B222     R1
 7 ZS3      IPTE     RRE      B221     R1,R2
 7 ZS3      ISEQ     HLASM
 7 ZS3      ISKE     RRE      B229     R1,R2
 7 ZS3      IVSK     RRE      B223     R1,R2
 7 ZS3      J        RI       A7F4     RI2
 7 ZS3      JAS      RI       A7.5     R1,RI2
 7 ZS3      JASL     RIL      C0.5     R1,RI2
 7 ZS3      JC       RI       A7.4     M1,RI2
 7 ZS3      JCT      RI       A7.6     R1,RI2
 7 ZS3      JCTG     RI       A7.7     R1,RI2
 7 ZS3      JE       RI       A784     RI2
 7 ZS3      JH       RI       A724     RI2
 7 ZS3      JL       RI       A744     RI2
 7 ZS3      JLC      RIL      C0.4     M1,RI2
 7 ZS3      JLE      RIL      C084     RI2
 7 ZS3      JLH      RIL      C024     RI2
 7 ZS3      JLL      RIL      C044     RI2
 7 ZS3      JLM      RIL      C044     RI2
 7 ZS3      JLNE     RIL      C074     RI2
 7 ZS3      JLNH     RIL      C0D4     RI2
 7 ZS3      JLNL     RIL      C0B4     RI2
 7 ZS3      JLNM     RIL      C0B4     RI2
 7 ZS3      JLNO     RIL      C0E4     RI2
 7 ZS3      JLNOP    RIL      C004     RI2
 7 ZS3      JLNP     RIL      C0D4     RI2
 7 ZS3      JLNZ     RIL      C074     RI2
 7 ZS3      JLO      RIL      C014     RI2
 7 ZS3      JLP      RIL      C024     RI2
 7 ZS3      JLU      RIL      C0F4     RI2
 7 ZS3      JLZ      RIL      C084     RI2
 7 ZS3      JM       RI       A744     RI2
 7 ZS3      JNE      RI       A774     RI2
 7 ZS3      JNH      RI       A7D4     RI2
 7 ZS3      JNL      RI       A7B4     RI2
 7 ZS3      JNM      RI       A7B4     RI2
 7 ZS3      JNO      RI       A7E4     RI2
 7 ZS3      JNOP     RI       A704     RI2
 7 ZS3      JNP      RI       A7D4     RI2
 7 ZS3      JNZ      RI       A774     RI2
 7 ZS3      JO       RI       A714     RI2
 7 ZS3      JP       RI       A724     RI2
 7 ZS3      JXH      RSI      84       R1,R3,I2
 7 ZS3      JXHG     RIE      EC44     R1,R3,RI2
 7 ZS3      JXLE     RSI      85       R1,R3,I2
 7 ZS3      JXLEG    RIE      EC45     R1,R3,RI2
 7 ZS3      JZ       RI       A784     RI2
 7 ZS3      KDB      RXE      ED18     R1,D2(X2,B2)
 7 ZS3      KDBR     RRE      B318     R1,R2
 7 ZS3      KDTR     RRE      B3E0     R1,R2
 7 ZS3      KEB      RXE      ED08     R1,D2(X2,B2)
 7 ZS3      KEBR     RRE      B308     R1,R2
 7 ZS3      KIMD     RRE      B93E     R1,R2
 7 ZS3      KLMD     RRE      B93F     R1,R2
 7 ZS3      KM       RRE      B92E     R1,R2
 7 ZS3      KMAC     RRE      B91E     R1,R2
 7 ZS3      KMC      RRE      B92F     R1,R2
 7 ZS3      KXBR     RRE      B348     R1,R2
 7 ZS3      KXTR     RRE      B3E8     R1,R2
 7 ZS3      L        RX       58       R1,D2(X2,B2)
 7 ZS3      LA       RX       41       R1,D2(X2,B2)
 7 ZS3      LAE      RX       51       R1,D2(X2,B2)
 7 ZS3      LAM      RS       9A       R1,R3,D2(B2)
 7 ZS3      LAMY     RSY      EB9A     R1,R3,D2(B2)
 7 ZS3      LARL     RIL      C0.0     R1,RI2
 7 ZS3      LASP     SSE      E500     D1(B1),D2(B2)
 7 ZS3      LAY      RXY      E371     R1,D2(X2,B2)
 7 ZS3      LB       RXY      E376     R1,D2(X2,B2)
 7 ZS3      LBR      RRE      B926     R1,R2
 7 ZS3      LCDBR    RRE      B313     R1,R2
 7 ZS3      LCDFR    RRE      B373     R1,R2
 7 ZS3      LCDR     RR       23       R1,R2
 7 ZS3      LCEBR    RRE      B303     R1,R2
 7 ZS3      LCER     RR       33       R1,R2
 7 ZS3      LCGFR    RRE      B913     R1,R2
 7 ZS3      LCGR     RRE      B903     R1,R2
 7 ZS3      LCLA     HLASM
 7 ZS3      LCLB     HLASM
 7 ZS3      LCLC     HLASM
 7 ZS3      LCR      RR       13       R1,R2
 7 ZS3      LCTL     RS       B7       R1,R3,D2(B2)
 7 ZS3      LCTLG    RSY      EB2F     R1,R3,D2(B2)
 7 ZS3      LCXBR    RRE      B343     R1,R2
 7 ZS3      LCXR     RRE      B363     R1,R2
 7 ZS3      LD       RX       68       R1,D2(X2,B2)
 7 ZS3      LDE      RXE      ED24     R1,D2(X2,B2)
 7 ZS3      LDEB     RXE      ED04     R1,D2(X2,B2)
 7 ZS3      LDEBR    RRE      B304     R1,R2
 7 ZS3      LDER     RRE      B324     R1,R2
 7 ZS3      LDETR    RRF      B3D4     R1,R2,M4
 7 ZS3      LDGR     RRE      B3C1     R1,R2
 7 ZS3      LDR      RR       28       R1,R2
 7 ZS3      LDXBR    RRE      B345     R1,R2
 7 ZS3      LDXR     RR       25       R1,R2
 7 ZS3      LDXTR    RRF      B3DD     R1,M3,R2,M4
 7 ZS3      LDY      RXY      ED65     R1,D2(X2,B2)
 7 ZS3      LE       RX       78       R1,D2(X2,B2)
 7 ZS3      LEDBR    RRE      B344     R1,R2
 7 ZS3      LEDR     RR       35       R1,R2
 7 ZS3      LEDTR    RRF      B3D5     R1,M3,R2,M4
 7 ZS3      LER      RR       38       R1,R2
 7 ZS3      LEXBR    RRE      B346     R1,R2
 7 ZS3      LEXR     RRE      B366     R1,R2
 7 ZS3      LEY      RXY      ED64     R1,D2(X2,B2)
 7 ZS3      LFAS     S        B2BD     D2(B2)
 7 ZS3      LFPC     S        B29D     D2(B2)
 7 ZS3      LG       RXY      E304     R1,D2(X2,B2)
 7 ZS3      LGB      RXY      E377     R1,D2(X2,B2)
 7 ZS3      LGBR     RRE      B906     R1,R2
 7 ZS3      LGDR     RRE      B3CD     R1,R2
 7 ZS3      LGF      RXY      E314     R1,D2(X2,B2)
 7 ZS3      LGFI     RIL      C0.1     R1,I2
 7 ZS3      LGFR     RRE      B914     R1,R2
 7 ZS3      LGH      RXY      E315     R1,D2(X2,B2)
 7 ZS3      LGHI     RI       A7.9     R1,I2
 7 ZS3      LGHR     RRE      B907     R1,R2
 7 ZS3      LGR      RRE      B904     R1,R2
 7 ZS3      LH       RX       48       R1,D2(X2,B2)
 7 ZS3      LHI      RI       A7.8     R1,I2
 7 ZS3      LHR      RRE      B927     R1,R2
 7 ZS3      LHY      RXY      E378     R1,D2(X2,B2)
 7 ZS3      LLC      RXY      E394     R1,D2(X2,B2)
 7 ZS3      LLCR     RRE      B994     R1,R2
 7 ZS3      LLGC     RXY      E390     R1,D2(X2,B2)
 7 ZS3      LLGCR    RRE      B984     R1,R2
 7 ZS3      LLGF     RXY      E316     R1,D2(X2,B2)
 7 ZS3      LLGFR    RRE      B916     R1,R2
 7 ZS3      LLGH     RXY      E391     R1,D2(X2,B2)
 7 ZS3      LLGHR    RRE      B985     R1,R2
 7 ZS3      LLGT     RXY      E317     R1,D2(X2,B2)
 7 ZS3      LLGTR    RRE      B917     R1,R2
 7 ZS3      LLH      RXY      E395     R1,D2(X2,B2)
 7 ZS3      LLHR     RRE      B995     R1,R2
 7 ZS3      LLIHF    RIL      C0.E     R1,I2
 7 ZS3      LLIHH    RI       A5.C     R1,I2
 7 ZS3      LLIHL    RI       A5.D     R1,I2
 7 ZS3      LLILF    RIL      C0.F     R1,I2
 7 ZS3      LLILH    RI       A5.E     R1,I2
 7 ZS3      LLILL    RI       A5.F     R1,I2
 7 ZS3      LM       RS       98       R1,R3,D2(B2)
 7 ZS3      LMD      SS       EF       R1,R3,D2(B2),D4(B4)
 7 ZS3      LMG      RSY      EB04     R1,R3,D2(B2)
